Date  ,Open  ,High  ,Low  ,Close    Close price adjusted for splits. ,Adj Close    Adjusted close price adjusted for splits and dividend and/or capital gain distributions. ,Volume  
"Aug 3, 2018",332.90,338.30,332.50,337.30,308.71,"4,714,989"
"Aug 2, 2018",326.00,334.85,321.85,332.05,303.91,"4,410,584"
"Aug 1, 2018",330.95,332.30,324.60,327.55,299.79,"3,557,767"
"Jul 31, 2018",325.55,332.85,325.00,330.40,302.40,"4,863,789"
"Jul 30, 2018",323.25,328.90,320.85,327.85,300.06,"4,368,955"
"Jul 27, 2018",314.10,326.10,314.00,323.25,295.85,"6,865,156"
"Jul 26, 2018",316.80,319.70,309.00,312.30,285.83,"6,607,347"
"Jul 25, 2018",322.00,327.40,310.60,317.10,290.22,"8,497,446"
"Jul 24, 2018",307.00,319.95,305.05,318.25,291.28,"4,677,454"
"Jul 23, 2018",306.00,307.85,300.00,306.65,280.66,"3,849,111"
"Jul 20, 2018",304.50,307.25,299.60,304.15,278.37,"4,643,889"
"Jul 19, 2018",297.00,310.25,294.50,303.60,277.87,"6,510,032"
"Jul 18, 2018",309.70,310.65,293.55,296.20,271.09,"4,530,592"
"Jul 17, 2018",305.00,309.60,302.20,307.40,281.34,"4,813,085"
"Jul 16, 2018",316.20,318.50,306.50,307.65,281.57,"2,316,253"
"Jul 13, 2018",318.00,320.20,314.25,316.25,289.44,"3,079,114"
"Jul 12, 2018",314.90,320.70,312.70,317.10,290.22,"3,468,456"
"Jul 11, 2018",316.35,316.35,310.50,313.35,286.79,"4,560,851"
"Jul 10, 2018",312.00,318.20,312.00,317.45,290.54,"4,072,677"
"Jul 9, 2018",3.20 Dividend
"Jul 9, 2018",312.00,314.25,310.10,312.80,286.29,"1,833,981"
"Jul 6, 2018",3.20 Dividend
"Jul 6, 2018",307.00,312.90,300.70,308.55,279.47,"5,087,790"
"Jul 5, 2018",312.00,313.00,308.00,310.45,278.29,"4,048,889"
"Jul 4, 2018",312.50,315.30,308.50,312.15,279.82,"3,838,343"
"Jul 3, 2018",313.40,314.80,306.00,311.70,279.41,"5,355,915"
"Jul 2, 2018",327.00,328.75,311.50,313.40,280.94,"3,579,844"
"Jun 29, 2018",325.00,328.30,322.75,326.80,292.95,"4,176,390"
"Jun 28, 2018",317.80,324.40,313.90,322.40,289.00,"4,474,045"
"Jun 27, 2018",324.45,324.50,316.80,318.30,285.33,"3,615,558"
"Jun 26, 2018",329.65,330.20,321.55,322.85,289.41,"3,431,872"
"Jun 25, 2018",336.85,338.45,330.00,332.10,297.70,"2,725,937"
"Jun 22, 2018",332.40,338.35,331.85,336.95,302.05,"3,641,907"
"Jun 21, 2018",337.00,337.45,331.55,332.85,298.37,"3,111,133"
"Jun 20, 2018",326.05,336.15,326.05,335.15,300.43,"4,389,564"
"Jun 19, 2018",325.25,331.35,323.00,327.50,293.57,"3,902,633"
"Jun 18, 2018",331.80,331.95,322.15,327.15,293.26,"3,093,377"
"Jun 15, 2018",336.10,341.55,331.65,332.55,298.10,"4,407,383"
"Jun 14, 2018",342.00,343.85,336.80,339.05,303.93,"2,262,462"
"Jun 13, 2018",342.00,345.50,339.10,343.00,307.47,"3,827,972"
"Jun 12, 2018",341.40,345.50,338.50,341.35,305.99,"4,463,946"
"Jun 11, 2018",343.75,345.90,340.35,340.95,305.63,"1,886,702"
"Jun 8, 2018",343.30,344.30,339.00,343.25,307.69,"2,138,252"
"Jun 7, 2018",339.60,346.50,339.50,343.50,307.92,"3,295,739"
"Jun 6, 2018",329.00,339.10,328.05,338.00,302.99,"3,148,197"
"Jun 5, 2018",333.10,333.60,325.50,329.10,295.01,"2,804,584"
"Jun 4, 2018",332.00,334.75,330.00,331.85,297.47,"2,301,143"
"Jun 1, 2018",332.10,337.60,327.65,331.90,297.52,"5,033,181"
"May 31, 2018",332.00,337.20,329.60,331.90,297.52,"6,771,065"
"May 30, 2018",328.80,333.90,328.05,332.55,298.10,"3,841,174"
"May 29, 2018",326.90,332.45,323.35,331.75,297.38,"4,898,604"
"May 28, 2018",326.50,330.00,324.25,327.10,293.22,"2,162,396"
"May 25, 2018",315.00,327.50,314.00,326.05,292.28,"5,183,676"
"May 24, 2018",313.95,315.55,307.40,314.15,281.61,"3,276,382"
"May 23, 2018",318.90,322.90,308.10,310.00,277.89,"6,090,049"
"May 22, 2018",309.00,320.75,308.75,318.40,285.42,"4,072,023"
"May 21, 2018",318.70,323.45,307.65,309.25,277.22,"5,132,127"
"May 18, 2018",332.90,335.75,318.10,319.45,286.36,"4,676,411"
"May 17, 2018",341.00,341.00,328.10,332.00,297.61,"9,191,526"
"May 16, 2018",333.80,340.00,329.90,336.60,301.73,"5,178,318"
"May 15, 2018",329.50,342.75,327.60,334.55,299.89,"6,620,191"
"May 14, 2018",323.70,331.45,321.20,329.05,294.96,"3,103,900"
"May 11, 2018",320.60,325.25,319.50,323.75,290.21,"2,208,433"
"May 10, 2018",323.00,324.95,318.10,319.55,286.45,"3,185,014"
"May 9, 2018",325.00,326.90,320.65,321.75,288.42,"2,987,922"
"May 8, 2018",326.70,328.45,322.80,324.05,290.48,"2,779,564"
"May 7, 2018",319.95,327.10,316.50,325.80,292.05,"3,285,970"
"May 4, 2018",318.50,319.40,314.70,317.40,284.52,"3,147,597"
"May 3, 2018",315.90,320.15,310.50,319.30,286.22,"5,122,999"
"May 2, 2018",327.80,327.80,314.05,315.15,282.50,"2,136,023"
"Apr 30, 2018",323.55,331.20,323.35,325.00,291.33,"2,847,539"
"Apr 27, 2018",328.00,330.35,325.40,327.60,293.66,"2,704,711"
"Apr 26, 2018",321.50,330.40,321.25,327.70,293.75,"4,602,880"
"Apr 25, 2018",325.00,326.80,319.80,321.70,288.38,"3,081,536"
"Apr 24, 2018",317.50,326.00,316.35,324.75,291.11,"4,078,872"
"Apr 23, 2018",321.95,327.45,319.50,321.80,288.47,"3,113,729"
"Apr 20, 2018",318.85,326.20,317.90,322.85,289.41,"5,243,673"
"Apr 19, 2018",311.25,327.80,311.25,322.85,289.41,"8,395,329"
"Apr 18, 2018",307.00,312.00,307.00,309.95,277.84,"3,234,140"
"Apr 17, 2018",309.50,311.30,307.20,309.15,277.13,"2,788,017"
"Apr 16, 2018",307.40,310.00,306.00,308.90,276.90,"2,741,849"
"Apr 13, 2018",309.50,312.30,305.50,308.50,276.54,"4,046,812"
"Apr 12, 2018",312.00,312.85,306.75,308.25,276.32,"2,993,563"
"Apr 11, 2018",315.95,318.40,310.55,312.20,279.86,"6,847,386"
"Apr 10, 2018",312.90,314.75,307.05,311.35,279.10,"3,478,934"
"Apr 9, 2018",308.00,313.00,306.70,309.40,277.35,"3,191,991"
"Apr 6, 2018",305.50,309.30,304.50,308.20,276.27,"2,787,944"
"Apr 5, 2018",301.05,309.35,300.60,308.40,276.45,"4,210,195"
"Apr 4, 2018",304.50,307.25,293.65,295.85,265.20,"5,561,514"
"Apr 3, 2018",294.95,304.55,292.30,303.05,271.66,"5,214,588"
"Apr 2, 2018",290.00,297.45,288.25,296.55,265.83,"2,582,307"
"Mar 28, 2018",296.90,298.20,286.40,288.15,258.30,"5,122,171"
"Mar 27, 2018",299.45,300.00,295.10,298.85,267.89,"4,209,223"
"Mar 26, 2018",286.00,296.00,285.00,293.90,263.46,"3,302,313"
"Mar 23, 2018",279.90,288.10,276.35,286.00,256.37,"6,571,245"
